Date,Product,Price,Quantity,Region,City,Country,Discount,Payment_Method,Customer_Age,Customer_Gender
2022-01-11,Tablet,75235.0,27.0,North,Bangalore,UK,15.0,UPI,51.0,Female
2022-10-16,Keyboard,53734.0,46.0,North,Delhi,Canada,10.0,Credit Card,46.0,Male
2022-06-04,Headphones,63756.0,17.0,South,Lucknow,Germany,0.0,Debit Card,51.0,Other
2022-07-09,Laptop,87418.0,24.0,West,,USA,0.0,Net Banking,69.0,Male
,Tablet,81518.0,28.0,East,Delhi,UK,0.0,Debit Card,26.0,Female
2022-08-30,Monitor,15730.0,,East,Lucknow,France,15.0,Debit Card,54.0,Male
2022-02-16,Smartwatch,86422.0,23.0,West,Lucknow,India,0.0,Cash,19.0,Female
2022-06-01,Monitor,15486.0,39.0,East,Jaipur,France,20.0,Cash,40.0,Other
2022-10-03,Camera,78009.0,39.0,West,Pune,USA,5.0,UPI,27.0,Male
2022-06-10,Tablet,40215.0,,West,Bangalore,,10.0,UPI,47.0,Male
2022-06-26,Printer,66866.0,12.0,South,Kolkata,Germany,5.0,Credit Card,69.0,Other
2022-11-21,Camera,17500.0,9.0,East,,France,,Credit Card,29.0,Female
2022-05-16,,82118.0,32.0,North,Jaipur,Germany,0.0,UPI,,Other
2022-06-17,Laptop,49278.0,44.0,West,Ahmedabad,India,20.0,Net Banking,18.0,Female
2022-07-09,Printer,7471.0,26.0,East,Ahmedabad,UK,10.0,Credit Card,27.0,Male
,Phone,73134.0,48.0,East,Mumbai,Canada,0.0,Debit Card,38.0,Male
2022-09-30,Laptop,607.0,48.0,West,Chennai,India,20.0,Credit Card,61.0,Female
2022-12-04,Phone,75060.0,38.0,South,Lucknow,Canada,5.0,Cash,28.0,Male
2022-03-31,Camera,60297.0,26.0,East,Mumbai,Germany,5.0,Credit Card,54.0,Female
2022-12-11,Laptop,68516.0,,East,,Canada,15.0,UPI,61.0,Other
2022-03-23,Printer,13669.0,6.0,South,,Canada,20.0,Cash,33.0,Female
2022-08-20,Laptop,52191.0,34.0,West,Delhi,India,15.0,Cash,37.0,Female
2022-11-09,Smartwatch,63482.0,23.0,North,Ahmedabad,Canada,5.0,UPI,64.0,Male
,Smartwatch,79469.0,20.0,South,Jaipur,USA,0.0,Net Banking,55.0,Male
2022-01-09,Monitor,70004.0,29.0,North,Chennai,USA,5.0,Credit Card,23.0,Female
,Tablet,62113.0,20.0,South,Chennai,France,15.0,,44.0,Male
2022-04-03,Printer,14959.0,47.0,West,Chennai,USA,10.0,Net Banking,51.0,Male
2022-04-11,Camera,41215.0,4.0,,Hyderabad,India,0.0,UPI,20.0,Male
2022-07-16,Tablet,5686.0,3.0,North,Delhi,Germany,5.0,Debit Card,19.0,Female
2022-10-07,Keyboard,86583.0,18.0,South,Ahmedabad,Germany,15.0,Credit Card,19.0,Male
2022-04-18,Headphones,99608.0,31.0,East,Bangalore,India,15.0,UPI,19.0,Other
2022-06-18,Tablet,68299.0,22.0,North,Delhi,,10.0,,25.0,Other
,Printer,,41.0,West,Bangalore,Germany,0.0,UPI,52.0,Other
2022-03-16,Mouse,19153.0,16.0,North,Jaipur,USA,15.0,Debit Card,25.0,Male
2022-05-25,Laptop,83386.0,26.0,West,Hyderabad,India,15.0,Cash,58.0,Other
2022-04-27,Smartwatch,72115.0,1.0,South,Lucknow,France,10.0,Credit Card,34.0,Male
2022-01-05,Monitor,56859.0,6.0,West,Chennai,USA,15.0,Credit Card,,Female
2022-11-16,Printer,1179.0,30.0,West,,UK,15.0,Cash,21.0,
2022-02-17,Keyboard,44248.0,23.0,West,Delhi,USA,,Debit Card,63.0,Male
2022-06-28,Headphones,47745.0,36.0,East,Hyderabad,UK,20.0,Net Banking,27.0,Other
2022-04-03,Smartwatch,91928.0,18.0,West,Lucknow,France,5.0,Credit Card,,Male
2022-11-15,Mouse,56444.0,5.0,South,Chennai,Canada,10.0,Credit Card,55.0,Male
2022-02-11,Mouse,60882.0,11.0,South,Delhi,Germany,15.0,UPI,55.0,Other
2022-11-12,Laptop,33561.0,20.0,West,Pune,Germany,,Net Banking,60.0,Male
2022-05-02,Printer,77455.0,,East,Jaipur,,0.0,Credit Card,19.0,Female
2022-03-16,Tablet,11669.0,48.0,East,Delhi,UK,15.0,Debit Card,21.0,Other
,Camera,,47.0,North,Ahmedabad,France,15.0,Credit Card,44.0,Male
,Phone,72933.0,26.0,West,Mumbai,India,15.0,Credit Card,66.0,Other
2022-03-10,Laptop,69906.0,21.0,South,Delhi,Canada,0.0,Credit Card,33.0,Male
2022-02-27,Headphones,33424.0,43.0,East,Bangalore,India,15.0,UPI,20.0,Female
2022-10-13,Phone,96231.0,38.0,North,Pune,Canada,10.0,Cash,48.0,Other
2022-08-12,Phone,5912.0,22.0,South,Delhi,India,10.0,UPI,67.0,Male
2022-04-15,Headphones,40575.0,38.0,South,Pune,UK,10.0,Credit Card,34.0,
2022-12-26,Camera,63093.0,39.0,North,Kolkata,USA,10.0,Cash,,Other
2022-10-12,Monitor,86542.0,11.0,West,Ahmedabad,India,20.0,Debit Card,26.0,Male
2022-10-22,Mouse,77634.0,41.0,North,Delhi,Canada,20.0,Credit Card,19.0,Other
2022-09-02,Camera,3759.0,44.0,North,Hyderabad,UK,5.0,Credit Card,50.0,Male
2022-09-21,Mouse,64240.0,2.0,North,Pune,Germany,20.0,UPI,28.0,Female
2022-11-15,Phone,61531.0,35.0,North,Chennai,India,10.0,Credit Card,62.0,Male
2022-12-15,Laptop,71637.0,27.0,North,Lucknow,Canada,15.0,Cash,51.0,
2022-04-22,Tablet,31828.0,34.0,East,Lucknow,UK,5.0,Net Banking,39.0,Female
2022-06-22,Headphones,88024.0,32.0,East,Kolkata,France,15.0,Debit Card,37.0,Other
2022-04-11,Camera,41215.0,4.0,,Hyderabad,India,0.0,UPI,20.0,Male
2022-09-11,,60858.0,18.0,,Mumbai,India,10.0,Cash,53.0,Other
2022-03-01,Mouse,38296.0,35.0,South,Lucknow,Canada,5.0,UPI,50.0,Other
2022-01-14,,14845.0,33.0,East,Lucknow,India,15.0,Credit Card,41.0,Male
2022-10-05,Camera,72673.0,10.0,East,Bangalore,Germany,,UPI,23.0,Female
2022-06-14,Camera,36486.0,8.0,East,Hyderabad,USA,20.0,Cash,28.0,Female
2022-11-08,Laptop,29893.0,41.0,South,Pune,Germany,10.0,Debit Card,38.0,Other
2022-09-11,Smartwatch,91286.0,47.0,North,Pune,UK,0.0,UPI,27.0,Male
2022-04-18,Laptop,13429.0,15.0,South,Kolkata,France,15.0,UPI,55.0,Other
2022-04-29,Phone,99346.0,24.0,South,Lucknow,UK,5.0,UPI,60.0,Male
2022-08-30,Monitor,99141.0,,East,Lucknow,UK,10.0,Credit Card,24.0,Male
2022-04-05,Keyboard,81820.0,31.0,South,Jaipur,India,15.0,Cash,26.0,Male
2022-08-29,Tablet,89726.0,25.0,North,Mumbai,France,5.0,Credit Card,26.0,Female
2022-06-25,Mouse,62022.0,16.0,West,Kolkata,USA,15.0,UPI,19.0,Male
2022-04-12,Keyboard,56217.0,36.0,North,Bangalore,France,20.0,Credit Card,25.0,Female
2022-06-22,Tablet,69976.0,12.0,West,Bangalore,India,20.0,Net Banking,29.0,Male
2022-12-05,Headphones,37960.0,31.0,East,Kolkata,Canada,0.0,Cash,33.0,Male
2022-07-06,Tablet,38971.0,27.0,East,Jaipur,India,15.0,,33.0,
2022-08-11,Smartwatch,66730.0,40.0,East,Jaipur,France,0.0,UPI,57.0,Male
2022-04-16,Smartwatch,,3.0,North,Pune,USA,20.0,Credit Card,23.0,Other
2022-10-29,Mouse,61597.0,2.0,West,Hyderabad,UK,0.0,Debit Card,60.0,Other
2022-08-27,Tablet,87088.0,37.0,East,Pune,USA,0.0,Net Banking,64.0,Other
2022-11-04,Monitor,7467.0,3.0,South,Delhi,Germany,10.0,Cash,29.0,Female
2022-01-05,Laptop,21299.0,13.0,South,Lucknow,India,15.0,Credit Card,37.0,Female
,Monitor,23877.0,16.0,East,Lucknow,Canada,0.0,Net Banking,69.0,Female
2022-12-31,Mouse,4775.0,11.0,West,Kolkata,Germany,15.0,Net Banking,60.0,Other
2022-05-09,Monitor,62799.0,16.0,South,Kolkata,UK,10.0,Debit Card,29.0,Other
2022-08-08,Printer,23627.0,8.0,West,Delhi,India,20.0,Debit Card,54.0,Other
2022-12-12,Printer,4106.0,37.0,North,Hyderabad,Canada,5.0,Net Banking,67.0,Male
2022-10-15,Laptop,14514.0,12.0,East,Lucknow,USA,10.0,Cash,18.0,Other
2022-02-08,Tablet,81106.0,42.0,East,,Canada,15.0,Cash,45.0,Female
2022-01-21,Monitor,56563.0,10.0,East,Jaipur,USA,20.0,UPI,50.0,Female
,Mouse,52348.0,5.0,South,Delhi,,5.0,Net Banking,52.0,Other
,Keyboard,9390.0,26.0,North,Hyderabad,Germany,20.0,UPI,69.0,Female
2022-03-03,Laptop,,26.0,East,Jaipur,,10.0,UPI,59.0,Male
2022-11-23,Keyboard,48029.0,7.0,East,Bangalore,France,20.0,UPI,27.0,Female
2022-12-26,Smartwatch,34169.0,32.0,South,Kolkata,India,0.0,Credit Card,54.0,Other
2022-12-02,Printer,59854.0,16.0,South,Bangalore,Germany,15.0,Credit Card,66.0,Male
2022-02-08,Monitor,75263.0,2.0,East,Bangalore,Canada,15.0,,39.0,Male
2022-11-26,Smartwatch,51896.0,49.0,North,Chennai,,20.0,Cash,40.0,Female
2022-06-06,Phone,2941.0,,West,Delhi,UK,0.0,Cash,63.0,Female
2022-04-06,Printer,89412.0,13.0,South,Ahmedabad,France,5.0,UPI,43.0,Male
2022-10-20,Laptop,58332.0,,South,Ahmedabad,USA,20.0,UPI,20.0,Female
2022-04-08,Keyboard,21145.0,41.0,East,Bangalore,Canada,20.0,Net Banking,51.0,Other
2022-11-18,Keyboard,1475.0,37.0,West,Mumbai,USA,,Cash,26.0,Other
2022-10-31,Tablet,51128.0,18.0,East,Lucknow,USA,5.0,Debit Card,56.0,Other
2022-03-04,Phone,19123.0,47.0,North,Mumbai,UK,10.0,Credit Card,42.0,Other
2022-08-24,Headphones,63556.0,27.0,North,Bangalore,USA,10.0,Debit Card,52.0,Female
2022-01-03,,5599.0,12.0,West,Mumbai,USA,0.0,Credit Card,68.0,Male
,Smartwatch,62974.0,33.0,North,Jaipur,USA,10.0,Cash,31.0,Other
2022-06-10,Phone,99794.0,5.0,North,Kolkata,USA,15.0,Cash,49.0,Other
2022-10-28,Keyboard,43166.0,36.0,West,Lucknow,Canada,20.0,Debit Card,64.0,Male
2022-11-27,Monitor,13698.0,6.0,East,Ahmedabad,India,15.0,,47.0,Male
2022-06-08,Monitor,76000.0,41.0,West,Jaipur,USA,15.0,Debit Card,49.0,Male
2022-11-26,Keyboard,86903.0,16.0,North,Pune,Canada,20.0,Net Banking,67.0,Other
,Smartwatch,38598.0,28.0,North,Delhi,UK,0.0,UPI,67.0,Other
2022-06-01,,8838.0,3.0,South,Kolkata,Germany,15.0,,55.0,Male
2022-05-14,Tablet,32073.0,33.0,West,Chennai,UK,5.0,Net Banking,33.0,
2022-12-06,Mouse,11149.0,17.0,East,Chennai,Germany,10.0,Debit Card,55.0,Male
2022-01-12,Monitor,,19.0,North,,Canada,20.0,Cash,54.0,Male
2022-01-05,Laptop,,41.0,East,Ahmedabad,Canada,5.0,Net Banking,34.0,Female
2022-09-09,Printer,47211.0,3.0,South,Kolkata,,,Net Banking,36.0,Other
2022-02-01,Tablet,84369.0,26.0,,Bangalore,UK,5.0,Cash,36.0,Female
2022-07-28,Smartwatch,71994.0,27.0,,Delhi,Canada,15.0,Net Banking,66.0,Other
2022-05-10,Smartwatch,48670.0,17.0,West,Chennai,Germany,15.0,Cash,56.0,Other
2022-01-08,Keyboard,98558.0,6.0,West,Lucknow,USA,,Debit Card,22.0,Female
2022-10-20,Phone,46851.0,39.0,North,Kolkata,Canada,20.0,Credit Card,58.0,Other
2022-09-11,Tablet,63868.0,28.0,East,Lucknow,Canada,5.0,Net Banking,43.0,Male
2022-02-27,Phone,45010.0,26.0,West,Delhi,France,15.0,Net Banking,65.0,Female
2022-05-10,Printer,32330.0,19.0,North,Hyderabad,USA,0.0,Debit Card,19.0,Other
2022-11-17,Monitor,86106.0,36.0,East,Chennai,UK,10.0,Net Banking,58.0,Male
2022-09-10,Mouse,63208.0,32.0,West,Kolkata,UK,15.0,Net Banking,50.0,Male
2022-02-12,Phone,42570.0,46.0,West,Jaipur,,10.0,Credit Card,28.0,Male
2022-09-24,Laptop,55614.0,31.0,West,Hyderabad,Germany,5.0,Cash,21.0,Male
2022-07-28,Mouse,80791.0,10.0,North,Chennai,USA,,Credit Card,38.0,Male
2022-03-26,Mouse,60454.0,29.0,East,Chennai,France,5.0,UPI,62.0,Male
2022-08-14,Printer,5967.0,18.0,West,Jaipur,Canada,15.0,Net Banking,61.0,Female
2022-01-24,Laptop,66808.0,38.0,North,Bangalore,UK,5.0,Net Banking,43.0,Female
2022-05-27,Printer,4786.0,11.0,South,Kolkata,UK,5.0,Net Banking,22.0,Other
2022-07-06,Laptop,43561.0,31.0,South,Pune,,20.0,Cash,25.0,Other
,Tablet,49102.0,18.0,North,Hyderabad,Germany,5.0,UPI,52.0,Male
2022-01-12,Smartwatch,,6.0,East,Delhi,India,5.0,Net Banking,22.0,Female
2022-02-11,Printer,15828.0,31.0,North,Chennai,UK,20.0,Credit Card,34.0,Female
2022-02-05,Smartwatch,20423.0,36.0,North,Jaipur,Germany,10.0,Debit Card,55.0,Male
2022-06-03,Keyboard,71933.0,28.0,West,Chennai,Germany,10.0,Cash,40.0,Female
2022-06-24,Camera,51475.0,7.0,,Jaipur,India,15.0,UPI,67.0,Male
2022-05-29,Monitor,99392.0,,West,Bangalore,UK,0.0,Net Banking,26.0,Male
2022-08-17,Laptop,37138.0,16.0,North,Mumbai,,10.0,Cash,62.0,Female
,Monitor,79480.0,47.0,North,Hyderabad,Germany,5.0,Net Banking,53.0,
2022-07-14,Smartwatch,11383.0,16.0,North,Kolkata,India,15.0,UPI,58.0,
2022-08-10,Mouse,97657.0,,North,,UK,10.0,Net Banking,23.0,Male
2022-02-23,Camera,52447.0,29.0,,Lucknow,Canada,0.0,UPI,60.0,Other
2022-12-25,Headphones,71191.0,26.0,West,Jaipur,France,0.0,Credit Card,44.0,Male
2022-03-03,Laptop,11895.0,43.0,West,Hyderabad,,0.0,Cash,65.0,Female
2022-12-02,Printer,81484.0,16.0,North,Mumbai,France,15.0,Debit Card,56.0,Female
2022-02-11,Tablet,71360.0,12.0,West,Bangalore,France,0.0,UPI,49.0,Other
2022-06-12,Printer,68577.0,5.0,South,Pune,France,5.0,Credit Card,34.0,Male
2022-02-12,Laptop,79476.0,48.0,North,Kolkata,USA,20.0,Net Banking,40.0,Female
2022-10-23,Headphones,,15.0,East,Bangalore,USA,5.0,UPI,49.0,Female
,Smartwatch,43718.0,4.0,West,Pune,India,20.0,Net Banking,43.0,Male
2022-04-23,Smartwatch,10413.0,46.0,North,Lucknow,India,5.0,Debit Card,69.0,Other
2022-09-03,Mouse,90496.0,49.0,West,Kolkata,Germany,5.0,Credit Card,47.0,
2022-08-08,Laptop,3264.0,2.0,North,Chennai,Canada,15.0,Debit Card,25.0,Female
2022-01-18,Keyboard,60341.0,7.0,North,Jaipur,India,5.0,Debit Card,,
2022-09-25,Camera,,29.0,South,Hyderabad,Canada,15.0,Credit Card,37.0,Male
2022-08-25,Printer,94271.0,39.0,West,Jaipur,Canada,5.0,Credit Card,43.0,Male
2022-04-18,Printer,96944.0,30.0,,Jaipur,Canada,20.0,Credit Card,49.0,Male
2022-06-19,Mouse,40960.0,34.0,East,Hyderabad,France,5.0,Credit Card,69.0,Male
2022-12-22,Mouse,55532.0,18.0,East,Mumbai,India,0.0,Cash,52.0,Female
2022-12-05,Printer,89460.0,49.0,East,Lucknow,UK,0.0,Credit Card,43.0,Other
2022-09-08,Printer,34875.0,42.0,West,Mumbai,USA,0.0,Cash,59.0,Other
2022-08-22,Smartwatch,,,South,Kolkata,Canada,10.0,UPI,61.0,Male
2022-10-28,Printer,50619.0,9.0,East,Lucknow,,10.0,Credit Card,63.0,Other
2022-10-02,Mouse,,44.0,East,Kolkata,India,5.0,UPI,18.0,Female
2022-01-25,Mouse,95699.0,9.0,South,Bangalore,USA,0.0,Cash,67.0,
,Phone,72327.0,19.0,North,Bangalore,UK,10.0,Cash,18.0,Female
2022-07-10,Headphones,59570.0,37.0,South,Jaipur,Canada,10.0,Net Banking,42.0,Other
2022-03-09,Tablet,25716.0,,West,Mumbai,USA,5.0,Credit Card,32.0,
2022-03-25,Laptop,88841.0,4.0,South,Chennai,France,0.0,UPI,66.0,Female
2022-03-22,Phone,75604.0,27.0,East,Hyderabad,India,10.0,UPI,47.0,Male
2022-01-04,Laptop,93550.0,3.0,,Chennai,India,0.0,UPI,61.0,Male
2022-01-17,Mouse,81785.0,19.0,West,Ahmedabad,France,5.0,UPI,65.0,Female
2022-07-16,Phone,4733.0,46.0,South,Ahmedabad,USA,15.0,Credit Card,38.0,Male
2022-11-06,Mouse,83739.0,2.0,West,Bangalore,Germany,,Cash,27.0,Male
2022-04-10,Laptop,16360.0,31.0,West,Jaipur,Canada,20.0,Credit Card,37.0,Male
2022-03-25,Smartwatch,24262.0,17.0,West,Lucknow,UK,20.0,Net Banking,60.0,Female
2022-02-17,Headphones,,28.0,West,,UK,10.0,Net Banking,53.0,Female
,Keyboard,26306.0,1.0,North,Hyderabad,UK,5.0,Debit Card,47.0,Female
2022-07-20,Headphones,1566.0,47.0,West,Mumbai,India,20.0,Cash,35.0,
2022-10-04,Mouse,25653.0,,East,Mumbai,USA,0.0,Debit Card,31.0,Female
2022-08-20,Smartwatch,74781.0,18.0,South,Hyderabad,USA,15.0,UPI,23.0,Female
,Tablet,16175.0,37.0,East,Delhi,India,15.0,Credit Card,52.0,Other
2022-10-14,Mouse,34795.0,35.0,East,Chennai,India,0.0,UPI,40.0,Male
2022-01-15,Tablet,42522.0,14.0,,Ahmedabad,USA,5.0,Debit Card,33.0,Male
2022-04-08,Keyboard,68794.0,,East,Bangalore,USA,15.0,Net Banking,29.0,
2022-11-27,Laptop,13482.0,44.0,South,Pune,Germany,15.0,Cash,33.0,Female
2022-04-30,Mouse,1092.0,24.0,West,,Germany,20.0,UPI,34.0,Other
2022-01-17,Smartwatch,83534.0,22.0,North,Hyderabad,Canada,5.0,Cash,21.0,Male
,Printer,15789.0,15.0,North,Kolkata,UK,,UPI,27.0,Female
2022-10-08,Smartwatch,72047.0,24.0,South,Mumbai,India,5.0,UPI,22.0,Female
2022-10-08,Keyboard,56216.0,16.0,,Lucknow,France,15.0,Cash,20.0,Female
2022-09-04,Printer,72155.0,30.0,West,Delhi,France,0.0,Net Banking,65.0,Female
2022-12-30,Smartwatch,28999.0,13.0,South,Delhi,Germany,15.0,Credit Card,29.0,Other
2022-05-16,Printer,65433.0,46.0,South,Ahmedabad,Canada,5.0,Cash,66.0,Other
2022-09-04,Keyboard,70022.0,29.0,North,Hyderabad,USA,20.0,,68.0,
2022-12-04,Monitor,1639.0,5.0,East,Ahmedabad,,15.0,Credit Card,68.0,Other
2022-06-08,Keyboard,11931.0,20.0,,Lucknow,USA,15.0,Credit Card,52.0,Female
2022-04-28,Smartwatch,31035.0,38.0,South,Lucknow,India,5.0,Net Banking,25.0,Male
2022-02-19,Smartwatch,72367.0,44.0,North,Bangalore,Germany,15.0,UPI,68.0,Male
2022-03-19,Laptop,60754.0,4.0,West,Delhi,India,5.0,Net Banking,53.0,Female
2022-02-27,Monitor,19685.0,39.0,West,Bangalore,France,,UPI,60.0,
2022-12-20,Camera,72301.0,47.0,East,Jaipur,USA,15.0,Debit Card,52.0,Female
2022-09-17,,25286.0,20.0,East,Pune,Canada,5.0,Debit Card,69.0,Male
2022-08-28,Keyboard,42038.0,34.0,South,Lucknow,Germany,0.0,Cash,26.0,Male
2022-02-02,Tablet,56492.0,39.0,East,Mumbai,USA,15.0,,47.0,Other
2022-12-10,Printer,88195.0,25.0,West,Ahmedabad,UK,10.0,,54.0,Other
,Keyboard,9211.0,47.0,North,Hyderabad,Canada,15.0,Cash,69.0,Male
2022-06-12,Laptop,63317.0,31.0,,Delhi,France,20.0,Credit Card,39.0,Female
2022-04-05,Printer,25195.0,26.0,South,Pune,India,15.0,Net Banking,39.0,Male
2022-10-22,Phone,81060.0,42.0,,Ahmedabad,India,10.0,Debit Card,43.0,Female
2022-01-09,Headphones,1562.0,19.0,West,Jaipur,USA,5.0,Cash,31.0,Female
2022-08-13,Headphones,42079.0,14.0,North,Bangalore,India,5.0,Cash,20.0,Other
2022-05-15,Printer,66042.0,17.0,East,Ahmedabad,Canada,5.0,,25.0,Other
2022-05-21,Camera,94208.0,43.0,North,Delhi,Germany,15.0,Credit Card,62.0,Female
,Keyboard,40125.0,37.0,West,Ahmedabad,Germany,5.0,Credit Card,61.0,Female
2022-02-11,Tablet,82608.0,20.0,East,Mumbai,France,10.0,Credit Card,45.0,Female
2022-08-23,Keyboard,93765.0,19.0,North,Jaipur,France,15.0,Debit Card,56.0,Male
2022-01-14,Printer,56496.0,34.0,South,Lucknow,UK,0.0,Debit Card,41.0,Female
2022-05-07,Monitor,26727.0,1.0,East,Ahmedabad,India,0.0,Credit Card,36.0,Other
2022-06-13,Camera,81518.0,32.0,South,Hyderabad,USA,15.0,Cash,25.0,Female
2022-11-07,Tablet,14726.0,,East,Ahmedabad,UK,0.0,Net Banking,65.0,Other
2022-06-07,Mouse,20128.0,16.0,South,Lucknow,France,20.0,Debit Card,48.0,Other
2022-08-19,Printer,18119.0,3.0,West,Ahmedabad,USA,20.0,,40.0,Male
2022-04-16,Camera,94538.0,29.0,West,,USA,10.0,UPI,28.0,
2022-05-10,,,33.0,West,Mumbai,UK,10.0,Debit Card,47.0,Male
2022-01-29,Camera,15579.0,39.0,West,Delhi,France,15.0,UPI,34.0,Male
2022-08-03,Smartwatch,74811.0,43.0,East,Ahmedabad,UK,15.0,UPI,32.0,Other
2022-08-03,Printer,73424.0,47.0,West,Lucknow,Canada,0.0,UPI,41.0,Other
2022-01-12,Phone,81631.0,14.0,South,Lucknow,Germany,10.0,Debit Card,47.0,
2022-08-15,Monitor,5347.0,35.0,East,Mumbai,UK,0.0,UPI,48.0,Female
2022-04-10,Mouse,60619.0,29.0,West,Ahmedabad,India,5.0,Debit Card,59.0,Other
2022-06-30,Phone,,42.0,West,Delhi,France,20.0,Credit Card,43.0,Male
2022-10-13,Phone,80739.0,44.0,South,Chennai,Canada,20.0,UPI,45.0,Male
2022-10-20,Phone,71286.0,12.0,North,Bangalore,Canada,5.0,Credit Card,62.0,Female
2022-05-02,,79888.0,30.0,West,Kolkata,India,0.0,UPI,49.0,Male
2022-06-26,Monitor,16089.0,18.0,,Ahmedabad,Canada,0.0,,53.0,Male
2022-03-09,Laptop,26632.0,32.0,North,Mumbai,UK,15.0,Credit Card,33.0,Male
2022-10-30,Phone,43159.0,39.0,North,,Germany,15.0,Cash,49.0,Other
2022-08-06,Phone,,4.0,South,Chennai,India,20.0,Credit Card,52.0,Other
2022-05-16,Monitor,79075.0,49.0,East,Mumbai,UK,0.0,Debit Card,32.0,Female
2022-02-27,Keyboard,3221.0,22.0,South,Delhi,UK,15.0,Cash,51.0,Male
2022-06-15,Keyboard,10410.0,1.0,North,Pune,UK,10.0,Cash,52.0,Other
2022-06-09,Monitor,90154.0,12.0,South,Hyderabad,Germany,15.0,Debit Card,65.0,Female
2022-08-09,Tablet,98927.0,38.0,East,Bangalore,France,0.0,Net Banking,35.0,Male
2022-06-22,Monitor,95013.0,10.0,East,Kolkata,,20.0,Cash,41.0,Male
2022-12-08,Mouse,57488.0,37.0,East,Pune,Canada,0.0,Debit Card,37.0,Female
2022-07-21,Phone,97534.0,14.0,South,Jaipur,,5.0,Net Banking,47.0,Male
2022-11-14,Mouse,87234.0,,East,Pune,Germany,20.0,Credit Card,47.0,Female
2022-03-10,Mouse,21989.0,7.0,East,,UK,10.0,UPI,26.0,Other
2022-05-23,Laptop,99327.0,47.0,North,Hyderabad,,20.0,,,Other
2022-10-16,Monitor,14309.0,13.0,South,Bangalore,India,10.0,Credit Card,21.0,Female
2022-07-21,Monitor,37111.0,33.0,West,Ahmedabad,UK,20.0,Net Banking,47.0,Female
2022-12-22,Camera,95658.0,44.0,,Lucknow,,10.0,Net Banking,56.0,Male
2022-11-30,Keyboard,,16.0,East,Kolkata,USA,5.0,Debit Card,55.0,Female
2022-08-18,Smartwatch,59442.0,41.0,South,Hyderabad,Canada,10.0,UPI,33.0,Other
2022-12-25,Smartwatch,32667.0,18.0,East,Chennai,Germany,15.0,Debit Card,20.0,Female
2022-07-25,Keyboard,27407.0,2.0,East,Pune,France,0.0,UPI,22.0,Female
2022-11-10,Printer,57635.0,12.0,North,Bangalore,Canada,5.0,Debit Card,68.0,Male
2022-04-17,Laptop,1284.0,46.0,North,Mumbai,France,15.0,UPI,51.0,Male
,Laptop,45383.0,38.0,North,Chennai,Germany,5.0,Cash,40.0,Male
2022-05-04,Headphones,97883.0,48.0,South,Hyderabad,UK,15.0,Debit Card,,Male
2022-02-09,Tablet,53573.0,36.0,South,Mumbai,USA,5.0,UPI,27.0,Male
2022-08-09,Headphones,27300.0,39.0,East,Mumbai,Germany,10.0,Debit Card,54.0,Male
2022-03-23,Keyboard,60839.0,8.0,North,Jaipur,UK,20.0,Debit Card,68.0,Male
2022-07-27,Laptop,47994.0,6.0,North,Ahmedabad,USA,10.0,UPI,67.0,Female
2022-03-15,Camera,82303.0,29.0,South,Mumbai,UK,0.0,UPI,,Female
2022-12-16,Smartwatch,26240.0,2.0,North,Bangalore,USA,0.0,Net Banking,42.0,Female
2022-01-22,Smartwatch,74014.0,1.0,East,Kolkata,USA,0.0,Net Banking,45.0,Female
2022-09-14,Laptop,36544.0,38.0,West,Ahmedabad,Germany,0.0,Cash,53.0,Female
2022-05-17,Camera,56697.0,29.0,South,Hyderabad,France,20.0,UPI,31.0,Male
2022-05-25,Monitor,10592.0,36.0,South,Hyderabad,UK,5.0,Credit Card,54.0,Other
2022-06-28,Phone,21167.0,47.0,South,Bangalore,India,0.0,Cash,61.0,Male
2022-12-18,Laptop,31821.0,33.0,East,Chennai,Canada,15.0,Debit Card,44.0,Female
2022-12-03,Monitor,22295.0,5.0,,Delhi,USA,15.0,,58.0,Other
2022-02-05,Laptop,69068.0,42.0,West,Hyderabad,Canada,15.0,Debit Card,26.0,Male
2022-03-04,Printer,79978.0,13.0,East,Lucknow,,10.0,Cash,38.0,Other
2022-12-14,,98195.0,21.0,,Mumbai,France,20.0,Net Banking,37.0,Other
2022-08-07,Monitor,74794.0,47.0,North,Pune,France,10.0,Debit Card,50.0,Female
2022-09-02,,51582.0,49.0,South,Ahmedabad,,0.0,Debit Card,58.0,Other
,,62680.0,45.0,,Lucknow,India,5.0,Credit Card,68.0,Female
2022-11-03,Camera,20416.0,31.0,West,Hyderabad,India,0.0,Debit Card,52.0,Male
2022-03-25,,52528.0,43.0,North,Jaipur,Germany,10.0,Debit Card,25.0,Other
2022-02-27,Camera,66038.0,40.0,South,Hyderabad,USA,15.0,Debit Card,50.0,Female
2022-11-10,Monitor,26283.0,49.0,North,Ahmedabad,Germany,,Debit Card,26.0,Female
2022-07-26,Laptop,36232.0,41.0,North,Mumbai,Canada,10.0,Cash,24.0,Other
,Camera,21055.0,5.0,North,Chennai,Germany,20.0,Debit Card,32.0,Other
2022-11-17,,86586.0,46.0,South,Delhi,UK,20.0,UPI,22.0,Other
2022-02-07,Tablet,95486.0,19.0,West,Bangalore,,20.0,Cash,60.0,Other
2022-01-29,Printer,41885.0,13.0,South,Delhi,Canada,10.0,Debit Card,39.0,Female
